event_id,cost,availability,quantity_total,quantity_sold
3197425.0,3.73,1.0,200.0,23
3229775.0,105.0,1.0,6.0,1
3230021.0,15.0,1.0,100.0,3
3262925.0,39.16,1.0,600.0,188
3262967.0,6947.0,9.0,200.0,38
3263011.0,225.0,1.0,30.0,3
3263155.0,59.120000000000005,2.0,120.0,10
3285321.0,375.0,8.0,800.0,48
3295067.0,57.629999999999995,2.0,400.0,123
3295113.0,1157.7,1.0,20.0,1
3295209.0,143.75,3.0,120.0,9
3301759.0,1250.0,4.0,300.0,9
3328273.0,201.8,2.0,35.0,7
3328281.0,7.0,1.0,100.0,17
3334027.0,90.0,2.0,70.0,70
3361901.0,70.0,2.0,400.0,84
3393707.0,22.0,6.0,160.0,12
3394203.0,32.0,6.0,70.0,11
3426471.0,68.99,1.0,50.0,54
3459109.0,17.5,3.0,250.0,79
3459395.0,475.05,1.0,1000.0,1
3459411.0,91.47,1.0,300.0,47
3494417.0,45.0,1.0,100.0,0
3509273.0,25.0,1.0,12.0,5
3525109.0,17.91,1.0,40.0,19
3557275.0,600.0,8.0,1010.0,12
3557855.0,46.01,1.0,140.0,119
3562061.0,120.0,6.0,410.0,98
3655862.0,49.28,3.0,75.0,20
3688714.0,210.51,1.0,12.0,7
3688856.0,32.26,3.0,100.0,12
3689048.0,58.0,4.0,200.0,34
3689120.0,35.0,2.0,400.0,41
3721102.0,22.85,1.0,110.0,94
3721704.0,359.95,2.0,100.0,39
3753906.0,426.55,1.0,25.0,3
3753930.0,10.0,2.0,115.0,4
3754442.0,22.0,1.0,40.0,20
3754566.0,22.97,1.0,44.0,44
3786948.0,65.0,10.0,985.0,567
3819498.0,569.16,9.0,20700.0,1650
3852632.0,65.0,1.0,30.0,6
3852706.0,805.0,5.0,420.0,0
3869666.0,482.79999999999995,5.0,480.0,130
3885128.0,49.989999999999995,2.0,45.0,13
3918188.0,27.55,1.0,36.0,36
3950606.0,116.13999999999999,2.0,400.0,96
3950674.0,456.85,4.0,350.0,21
3950978.0,85.0,4.0,280.0,19
3983260.0,8.46,1.0,5000.0,1
3983406.0,1000.0,6.0,118.0,17
4012196.0,40.0,1.0,100.0,0
4048716.0,26.52,2.0,60.0,13
4049278.0,114.72,3.0,360.0,85
4049370.0,8.79,2.0,3100.0,1
4049392.0,176.62,2.0,60.0,2
4053110.0,315.0,3.0,500.0,41
4115026.0,90.0,1.0,100.0,1
4115072.0,345.69,5.0,155.0,37
4147384.0,135.78,10.0,1090.0,217
4147552.0,35.0,1.0,25.0,25
4147580.0,30.0,2.0,80.0,63
4159184.0,20.0,1.0,2400.0,742
4179904.0,332.95,4.0,18.0,3
4180078.0,39.0,1.0,16.0,15
4188724.0,10.0,1.0,100.0,3
4212842.0,115.0,2.0,56.0,2
4213050.0,833.3399999999999,3.0,27.0,1
4245718.0,20.0,1.0,200.0,8
4246016.0,22.0,6.0,82.0,20
4261612.0,20.07,2.0,36.0,1
4275680.0,20.0,1.0,100.0,219
4278266.0,116.13999999999999,3.0,65.0,28
4278458.0,280.0,7.0,700.0,60
4278794.0,6.87,1.0,79.0,29
4310846.0,184.63000000000005,37.0,592.0,138
4311186.0,55.36,2.0,16.0,8
4311272.0,184.63000000000005,37.0,592.0,28
4311598.0,32.0,1.0,25.0,9
4339394.0,40.54,2.0,700.0,84
4344064.0,20.0,1.0,80.0,31
4377016.0,1779.9799999999998,8.0,475.0,2
4377260.0,1441.0,1.0,30.0,1
4377706.0,100.0,5.0,260.0,14
4380422.0,,1.0,0.0,0
4409728.0,60.849999999999994,6.0,601.0,178
4442318.0,45.0,1.0,30.0,17
4442708.0,10.0,1.0,200.0,22
4443226.0,133.04999999999998,5.0,49.0,22
4474944.0,677.72,1.0,10.0,1
4475100.0,90.0,1.0,0.0,0
4475304.0,40.0,8.0,400.0,3
4475374.0,10.0,1.0,1000.0,312
4507544.0,10.0,1.0,110.0,23
4507734.0,12.0,1.0,100.0,45
4508330.0,820.0,2.0,120.0,1
4525550.0,75.0,12.0,131100.0,109
4541096.0,18.26,3.0,444.0,78
4557178.0,42.0,3.0,121.0,121
4573722.0,10.0,3.0,385.0,123
4605744.0,183.28,1.0,100.0,18
4609560.0,,1.0,100.0,0
4638786.0,92.56,1.0,150.0,49
4639066.0,5.0,2.0,100.0,2
4656101.0,85.0,1.0,27.0,27
4667063.0,232.42,1.0,20.0,9
4671781.0,6.57,1.0,90.0,53
4704023.0,38.65,6.0,180.0,39
4704733.0,290.0,4.0,864.0,675
4704875.0,225.81,1.0,5.0,1
4704877.0,27.51,1.0,30.0,10
4721761.0,55.1,2.0,10.0,1
4769947.0,22.51,1.0,15.0,4
4769999.0,60.11,1.0,10.0,1
4781763.0,23.11,2.0,150.0,11
4802519.0,64.5,2.0,220.0,2
4802937.0,5.0,1.0,50.0,49
4803051.0,20.0,1.0,50.0,13
,,,0.0,0
4818739.0,,1.0,100.0,0
4828857.0,106.69,3.0,31.0,11
4835291.0,299.5,1.0,16.0,16
4835679.0,25.0,2.0,60.0,43
4836517.0,8.46,2.0,100.0,22
4839779.0,416.21999999999997,4.0,400.0,1
4858167.0,130.0,6.0,1015.0,540
4863651.0,64.17,2.0,60.0,20
4867801.0,50.0,1.0,15.0,0
4868079.0,448.0,2.0,210.0,163
4868741.0,72.83,1.0,25.0,9
4880011.0,22.63,4.0,85.0,7
4900689.0,26.520000000000003,2.0,2950.0,23
4901061.0,115.0,1.0,75.0,0
4907357.0,47.5,4.0,60.0,5
4942345.0,8.46,1.0,20.0,16
4966166.0,93.51,1.0,100.0,47
4966292.0,252.18,4.0,216.0,61
4999116.0,15.0,2.0,30.0,3
4999266.0,113.41,3.0,79.0,32
4999332.0,275.0,2.0,55.0,29
4999810.0,218.58,4.0,100.0,8
5000264.0,20.0,1.0,2.0,2
5017000.0,46.26,1.0,20.0,8
5031886.0,95.0,2.0,31.0,31
5038466.0,96.78,3.0,125.0,53
5064582.0,30.0,1.0,300.0,36
5064592.0,35.81,2.0,2.0,6
5064700.0,100.0,5.0,105.0,103
5064834.0,10.0,1.0,200.0,0
5065150.0,79.0,1.0,50.0,25
5065352.0,27.0,4.0,112.0,127
5076614.0,21.64,2.0,15.0,4
5091554.0,,1.0,100.0,0
5097342.0,1200.0,4.0,1012.0,341
5097670.0,10.0,2.0,140.0,6
5097910.0,72.72,1.0,180.0,10
5130318.0,171.51,3.0,350.0,90
5163476.0,24.42,6.0,140.0,15
5163480.0,800.0,1.0,5000.0,0
5175026.0,96.75,3.0,45.0,1
5195720.0,155.0,1.0,16.0,5
5195852.0,7.5,1.0,115.0,25
5195868.0,20.0,1.0,30.0,3
5196202.0,25.0,2.0,299.0,114
5196468.0,190.0,1.0,40.0,3
5215118.0,34.98,2.0,15.0,1
5229104.0,540.0,2.0,17.0,2
5261186.0,40.0,1.0,100.0,6
5261206.0,10.0,1.0,25.0,25
5271558.0,10.0,1.0,300.0,76
5293844.0,93.02,2.0,150.0,26
5294422.0,25.0,1.0,175.0,128
5326642.0,70.0,5.0,185.0,11
5326812.0,32.08,1.0,40.0,14
5326918.0,1710.0,16.0,3900.0,240
5327064.0,27.36,1.0,40.0,21
5327090.0,231.0,1.0,1.0,1
5359434.0,275.0,1.0,8.0,1
5359532.0,369.88,7.0,831.0,14
5359866.0,1566.3999999999999,8.0,716.0,147
5387962.0,2348.89,8.0,462.0,7
5392246.0,524.25,1.0,250.0,55
5424928.0,27.36,1.0,60.0,52
5458014.0,46.01,1.0,28.0,28
5458174.0,69.85,1.0,30.0,30
5458260.0,46.01,1.0,28.0,28
5458496.0,69.88,1.0,12.0,8
5458518.0,69.88,1.0,10.0,10
5464382.0,13.18,1.0,75.0,27
5469964.0,115.0,1.0,12.0,12
5490840.0,20.0,1.0,150.0,5
5493436.0,7.52,2.0,200.0,54
5514116.0,1918.67,1.0,100.0,2
5523266.0,723.8599999999999,3.0,210.0,38
5523572.0,29.0,8.0,292.0,24
5523988.0,20.0,1.0,100.0,25
5551872.0,36.61,1.0,15.0,2
5556012.0,10.0,1.0,20.0,10
5556384.0,57.64,4.0,250.0,149
5558838.0,20.0,1.0,50.0,14
5621576.0,36.81,1.0,100.0,3
5622390.0,37.01,1.0,20.0,2
5627564.0,16.87,1.0,100.0,26
5654446.0,28.57,2.0,105.0,75
5654808.0,,2.0,60.0,14
5654970.0,120.87,2.0,15.0,10
5655556.0,22.85,3.0,200.0,48
5687308.0,21.080000000000002,3.0,750.0,252
5687566.0,30.0,1.0,40.0,1
5687922.0,10.0,1.0,20.0,1
5720668.0,15.0,1.0,35.0,34
5720732.0,17.81,1.0,200.0,36
5720754.0,10.0,1.0,62.0,67
5738996.0,180.0,4.0,112.0,97
5743248.0,28.379999999999995,5.0,2500.0,20
5744383.0,134.78,3.0,500.0,2
5752705.0,99.0,2.0,200.0,18
5753143.0,15.0,1.0,100.0,2
5759291.0,1672.8899999999999,15.0,1684.0,139
5759375.0,35.0,2.0,15.0,9
5785401.0,142.0,5.0,245.0,72
5786145.0,46.26,1.0,145.0,114
5786197.0,55.71,1.0,30.0,30
5818725.0,101.34,6.0,600.0,334
5851087.0,73.25,3.0,73.0,63
5852195.0,106.07,5.0,50.0,9
5884443.0,79.33,2.0,600.0,184
5895837.0,116.85,1.0,16.0,16
5916743.0,7.0,1.0,200.0,17
5924367.0,219.89999999999998,3.0,1400.0,29
5949783.0,205.0,4.0,16.0,1
5952635.0,214.38,3.0,120.0,5
5982207.0,102.96,1.0,150.0,2
5982485.0,125.0,2.0,150.0,106
5982623.0,25.0,4.0,260.0,66
5982881.0,1580.6,2.0,40.0,22
6014793.0,15.0,1.0,35.0,33
6048097.0,92.56,1.0,20.0,9
6077131.0,10.0,1.0,500.0,1
6082589.0,15.0,1.0,50.0,0
6092519.0,75.0,1.0,30.0,1
6113113.0,19.700000000000003,3.0,300.0,32
6113475.0,10405.389999999998,25.0,55601.0,95
6113697.0,92.56,1.0,25.0,5
6145901.0,15.0,1.0,50.0,2
6178639.0,19.0,2.0,600.0,6
6211349.0,7.0,1.0,250.0,15
6244925.0,55.0,2.0,70.0,0
6277263.0,,4.0,71.0,71
6277767.0,305.0,12.0,1500.0,64
6280081.0,164.38,1.0,40.0,11
6339983.0,538.52,2.0,2.0,1
6342701.0,105.0,1.0,8.0,2
6394629.0,5.0,1.0,115.0,64
6408561.0,36.3,2.0,8.0,5
6414401.0,22.0,6.0,48.0,19
6430331.0,98.17,14.0,360.0,32
6442047.0,25.0,2.0,100.0,96
6473645.0,1894.9499999999998,6.0,494.0,33
6474087.0,45.0,1.0,40.0,2
6495015.0,110.0,3.0,600.0,64
6498303.0,55.38,14.0,360.0,6
6562221.0,100.97999999999999,3.0,60.0,7
6569231.0,65.0,1.0,100.0,44
6572367.0,5.7,1.0,120.0,68
6572711.0,210.51,1.0,12.0,12
6578513.0,12.0,1.0,150.0,15
6600429.0,179.0,1.0,15.0,2
6605809.0,11.1,1.0,160.0,108
6616375.0,875.0,2.0,48.0,35
6637621.0,55.0,3.0,76.0,46
6670819.0,,2.0,280.0,1
6682299.0,60.0,1.0,40.0,10
6702867.0,18.15,1.0,30.0,17
6709639.0,90.0,1.0,22.0,19
6715155.0,26.36,3.0,475.0,461
6769269.0,10.0,2.0,600.0,4
6801197.0,250.0,3.0,2150.0,5
6801797.0,3.73,2.0,40.0,14
6802737.0,282.0,1.0,100.0,1
6840763.0,56.80000000000001,6.0,357.0,257
6866835.0,1669.1200000000001,20.0,10000.0,269
6866867.0,13.45,1.0,50.0,13
6867451.0,495.0,1.0,15.0,10
6870391.0,50.0,2.0,600.0,81
6899517.0,27.36,1.0,20.0,3
6899763.0,17.0,1.0,20.0,6
6899851.0,696.0,4.0,80.0,13
6945669.0,15.0,1.0,600.0,5
6965249.0,105.0,1.0,9.0,9
6965253.0,328.77,3.0,1001.0,39
6982753.0,350.0,4.0,110.0,1
6998239.0,80.0,2.0,60.0,3
7015503.0,65.0,1.0,50.0,3
7030797.0,35.08,1.0,24.0,3
7070599.0,1053.56,2.0,305.0,3
7096401.0,1318.18,8.0,320.0,25
7116649.0,665.0,2.0,160.0,2
7126803.0,15.0,2.0,200.0,98
7141149.0,150.0,2.0,42.0,8
7168411.0,17.91,1.0,40.0,22
7174789.0,30.2,8.0,2711.0,2542
7181335.0,19.8,1.0,1.0,1
7189967.0,14.5,4.0,248.0,8
7220635.0,1485.8,1.0,100.0,2
7222953.0,440.0,10.0,680.0,189
7227721.0,685.88,1.0,5.0,4
7260791.0,110.0,2.0,120.0,6
7283143.0,66.81,2.0,70.0,9
7292825.0,27.5,2.0,160.0,4
7293339.0,28.0,9.0,375.0,20
7307185.0,113.31,2.0,110.0,18
7325573.0,119.88,3.0,45.0,6
7362481.0,25.0,2.0,300.0,9
7383193.0,575.0,3.0,225.0,6
7391297.0,8.75,1.0,25.0,13
7452395.0,20.0,2.0,400.0,142
7456633.0,31.049999999999997,3.0,57.0,26
7457359.0,8.0,1.0,400.0,4
7474141.0,142.0,18.0,2750.0,125
7485171.0,20.0,1.0,100.0,63
7489967.0,10.0,1.0,300.0,0
7490149.0,16.92,2.0,8.0,8
7490185.0,16.92,2.0,10.0,10
7555057.0,5.0,1.0,30.0,7
7555651.0,13005.0,3.0,45.0,3
7566189.0,36.61,1.0,30.0,30
7567107.0,3.5,1.0,26.0,8
7596935.0,10.0,1.0,188.0,3
7620963.0,1173.73,3.0,40.0,10
7621249.0,,2.0,136.0,7
7678955.0,22.85,1.0,15.0,1
7719309.0,75.0,1.0,4.0,2
7752015.0,72.0,4.0,800.0,17
7758163.0,5.0,1.0,500.0,321
7784651.0,90.0,9.0,630.0,59
7784841.0,30.0,6.0,180.0,18
7813993.0,45.0,1.0,40.0,12
7830569.0,96.16,3.0,30.0,19
7860039.0,4.0,1.0,150.0,89
7866029.0,52.0,11.0,800.0,30
7879999.0,350.0,8.0,1054.0,244
7882667.0,20.0,1.0,100.0,1
7883339.0,45.31,2.0,30.0,4
7883361.0,50.0,1.0,25.0,3
7932807.0,65.5,1.0,10.0,4
7949391.0,6.0,1.0,120.0,2
8002203.0,40.0,2.0,50.0,2
8022597.0,35.0,1.0,100.0,1
8085891.0,1414.8000000000002,17.0,1700.0,9
8090249.0,10.0,1.0,290.0,0
8091401.0,5.0,2.0,70.0,23
8144797.0,10.0,1.0,30.0,0
8183009.0,10.0,1.0,30.0,0
8210669.0,83.50999999999999,4.0,45.0,22
8210853.0,8.46,1.0,14.0,6
8304299.0,,1.0,0.0,1
8407603.0,100.0,1.0,35.0,0
8421975.0,447.18,1.0,50.0,0
,,,0.0,0
,,,0.0,0
379603.0,252.0,10.0,8977.0,1719
576822.0,45.0,2.0,390.0,21
707406.0,325.0,4.0,1130.0,781
708707.0,15.0,1.0,500.0,0
773170.0,860.0,86.0,86.0,81
903911.0,287.54,2.0,70.0,34
1035099.0,5874.0,7.0,707.0,16
1067787.0,310.0,11.0,5100.0,1
1067797.0,150.02,2.0,600.0,102
1100893.0,67.89999999999999,3.0,200.0,26
1166793.0,15.0,1.0,300.0,6
1166805.0,19.0,1.0,28.0,28
1198945.0,249.44,1.0,10.0,2
1199245.0,15.0,1.0,400.0,351
1199535.0,15.0,2.0,106.0,6
1212587.0,13285.0,6.0,753.0,1
1264565.0,475.05,1.0,20.0,10
1264923.0,10.0,1.0,700.0,13
1265163.0,25.03,5.0,985.0,286
1292237.0,100.0,1.0,300.0,0
1292547.0,4.99,1.0,400.0,278
1297207.0,7.51,1.0,1000.0,3
1330277.0,30.0,3.0,1800.0,188
1342747.0,9175.199999999999,4.0,28.0,1
1363003.0,96.24,3.0,200.0,96
1395869.0,10.0,1.0,100.0,6
1428257.0,1783.8000000000002,4.0,40.0,30
1493859.0,15.0,1.0,250.0,189
1494291.0,15.0,1.0,325.0,27
1494315.0,15.0,1.0,130.0,21
1505173.0,30.0,1.0,1000.0,64
1526649.0,13.26,3.0,150.0,56
1526915.0,10.0,1.0,350.0,331
1527341.0,102.96,1.0,25.0,6
1543287.0,50.0,2.0,100.0,8
1559467.0,1195.0,2.0,90.0,16
1592301.0,10.0,1.0,100.0,27
1592849.0,235.26,2.0,700.0,151
1616949.0,7.5,1.0,70.0,0
1625131.0,51.879999999999995,2.0,250.0,4
1654711.0,1100.0,2.0,13.0,6
1657561.0,529.81,7.0,1025.0,102
1657597.0,50.0,2.0,60.0,2
1657669.0,49.989999999999995,5.0,417.0,109
1657965.0,4400.0,3.0,2999.0,26
1690397.0,69.88,1.0,6.0,1
1690431.0,100.0,2.0,57.0,57
1718087.0,500.0,2.0,35.0,3
1723641.0,111.48,2.0,200.0,111
1750863.0,50.0,1.0,125.0,25
1756457.0,360.84,3.0,120.0,1
1788753.0,5.37,2.0,20000.0,1961
1788789.0,140.0,5.0,36000.0,365
1789141.0,10.0,1.0,100.0,9
1810919.0,25.0,1.0,6.0,1
1821525.0,40.0,1.0,200.0,51
1821543.0,59.0,1.0,30.0,1
1886911.0,10.29,1.0,20.0,8
1887025.0,5.0,1.0,45.0,6
1919869.0,805.0,8.0,17171.0,1
1920217.0,27.36,1.0,100.0,14
1920429.0,120.99,1.0,55.0,55
1952901.0,78.0,3.0,800.0,87
1952977.0,90.0,3.0,1600.0,40
1985357.0,18498.709999999995,6.0,1260.0,24
1997411.0,25.0,1.0,12.0,1
2018007.0,138.0,2.0,84.0,52
2018255.0,35.0,1.0,250.0,220
2018329.0,10.0,2.0,100.0,17
2018867.0,,2.0,500.0,64
2023881.0,17.91,1.0,40.0,22
2056671.0,10.0,2.0,130.0,19
2083567.0,27.51,1.0,30.0,1
2084245.0,22.63,1.0,800.0,91
2094519.0,130.32,3.0,170.0,56
2116337.0,20324.37,9.0,1883.0,711
2116339.0,35.0,4.0,575.0,129
2116525.0,378.76,8.0,2000.0,25
2116625.0,345.0,3.0,203.0,68
2116933.0,202.5,5.0,2850.0,81
2116939.0,25.0,1.0,45.0,16
2116971.0,75.0,2.0,100.0,25
2149214.0,13.0,1.0,75.0,6
2155048.0,,1.0,200.0,1
2182354.0,22.63,2.0,16.0,8
2182496.0,20.0,1.0,50.0,17
2182562.0,199.66,17.0,3653.0,863
2182646.0,15.0,1.0,120.0,38
2214984.0,5.0,2.0,980.0,588
2215106.0,51.05,1.0,100.0,6
2215194.0,38.0,4.0,600.0,129
2248104.0,8.0,1.0,150.0,14
2280558.0,50.0,1.0,100.0,103
2280652.0,10.5,1.0,50.0,6
2280654.0,9.4,1.0,25.0,14
2280656.0,30.0,1.0,15.0,15
2280678.0,165.0,4.0,3030.0,49
2280704.0,1125.0,3.0,215.0,2
2313170.0,75.01,1.0,12.0,11
2313220.0,25.0,1.0,55.0,52
2313464.0,25.0,3.0,85.0,11
2313608.0,22.63,1.0,150.0,48
2313764.0,70.0,2.0,55.0,8
2346324.0,65.0,1.0,160.0,76
2477306.0,373.2,1.0,50.0,13
2499832.0,105.0,1.0,60.0,0
2542294.0,17.6,2.0,200.0,171
2542334.0,35.0,1.0,14.0,13
2575906.0,45.0,2.0,200.0,2
2607944.0,93.01,1.0,6.0,5
2608266.0,17.81,2.0,200.0,65
2608448.0,5.0,1.0,200.0,188
2608506.0,880.0,4.0,350.0,2
2632033.0,200.0,1.0,2000.0,1
2640679.0,36.81,1.0,20.0,12
2640973.0,250.18999999999997,5.0,500.0,52
2641039.0,45.0,3.0,900.0,282
2641283.0,75.0,4.0,505.0,163
2673473.0,3034.3199999999997,2.0,40.0,8
2674139.0,200.0,1.0,20.0,17
2706549.0,34.99,1.0,25.0,57
2771787.0,710.0,5.0,1500.0,3
2804411.0,22.51,1.0,100.0,9
2804985.0,5.0,1.0,85.0,84
2837411.0,158.5,3.0,450.0,20
2870427.0,70.0,5.0,3002.0,7
2870457.0,10.0,1.0,205.0,54
2870567.0,30.0,1.0,10.0,1
2870605.0,82.08,3.0,105.0,28
2877965.0,190.0,1.0,12.0,1
2902917.0,85.0,3.0,9000.0,210
2902989.0,30.0,1.0,100.0,37
2903165.0,1736.05,1.0,12.0,14
2903541.0,55.0,2.0,10.0,2
2903547.0,22.63,1.0,500.0,42
2968469.0,,1.0,0.0,0
2968741.0,197.0,7.0,1322.0,267
3001131.0,24.0,3.0,170.0,31
3001587.0,15.0,1.0,80.0,23
3001751.0,833.76,2.0,200.0,59
3001789.0,5.0,1.0,50.0,1
3034425.0,25.0,1.0,25.0,13
3034477.0,230.0,4.0,2000.0,117
3034661.0,15.0,1.0,20.0,12
3066953.0,101.96000000000001,2.0,40.0,28
3067147.0,46.01,3.0,50.0,18
3089099.0,1250.0,1.0,14.0,4
3099557.0,185.0,5.0,110.0,34
3099711.0,37.0,4.0,200.0,16
3099865.0,18.15,1.0,25.0,12
3099953.0,18.15,1.0,21.0,22
3122375.0,,1.0,175.0,156
3132249.0,30.0,4.0,300.0,53
3132463.0,543.96,6.0,32.0,11
3165001.0,25.0,1.0,35.0,27
3165143.0,20.0,1.0,30.0,1
3165445.0,40.0,1.0,60.0,19
3198013.0,297.5,3.0,25.0,18
3198311.0,1100.0,2.0,200.0,6
3198441.0,22.63,1.0,35.0,28
3198491.0,49.0,2.0,18.0,3
3230489.0,1001.52,6.0,701.0,29
3230593.0,130.0,5.0,50.0,3
3230623.0,5.28,2.0,32.0,22
3230929.0,35.0,5.0,121.0,38
3230975.0,15.0,3.0,600.0,3
3263863.0,111.42,2.0,27.0,3
3285491.0,20.0,1.0,200.0,19
3296331.0,169.0,6.0,151.0,12
3296385.0,30.1,3.0,150.0,6
3328937.0,152.0,8.0,800.0,25
3329075.0,250.0,1.0,15.0,3
3345655.0,15.0,4.0,200.0,39
3394499.0,,2.0,1100.0,1039
3394679.0,22.0,6.0,51.0,8
3394981.0,10.0,4.0,110.0,14
3460025.0,1228.6,7.0,330.0,105
3460131.0,25.0,1.0,40.0,12
3492627.0,10.0,1.0,250.0,1
3492749.0,20.0,4.0,200.0,17
3493141.0,2216.77,3.0,24.0,6
3493253.0,640.0,3.0,115.0,0
3508745.0,200.0,2.0,750.0,514
3514855.0,30.0,1.0,70.0,32
3523905.0,677.0,3.0,250.0,37
3525797.0,50.0,2.0,59.0,59
3535915.0,6.0,1.0,100.0,2
3554453.0,85.0,2.0,700.0,227
3590863.0,15.0,2.0,400.0,35
3591039.0,257.51,1.0,25.0,25
3591455.0,10.0,1.0,50.0,19
3623684.0,12.0,1.0,100.0,1
3623768.0,10.0,1.0,200.0,0
3623812.0,5.0,1.0,45.0,19
3689554.0,53.72,3.0,900.0,382
3689972.0,27.21,1.0,60.0,1
3722712.0,149.98000000000002,13.0,1718.0,764
3754994.0,46.26,1.0,105.0,21
3787536.0,58.459999999999994,6.0,2492.0,666
3787606.0,200.0,2.0,350.0,22
3787676.0,40.0,1.0,12.0,5
3791244.0,121.55,1.0,10.0,10
3820330.0,10.0,1.0,1000.0,15
3820440.0,475.05,1.0,50.0,13
3820650.0,11.1,2.0,300.0,43
3853222.0,12.190000000000001,3.0,10000.0,71
3853402.0,55.41,4.0,245.0,55
3885888.0,18615.509999999995,6.0,206.0,1
3886092.0,25.0,1.0,329.0,42
3918568.0,13.18,1.0,110.0,85
3952136.0,5499.4,2.0,16.0,1
3984146.0,26.0,2.0,20.0,15
3984176.0,10.0,2.0,1500.0,1
4016898.0,150.0,1.0,200.0,7
4016940.0,11.86,3.0,200.0,181
4016998.0,22.63,1.0,15.0,14
4017350.0,22.63,1.0,18.0,11
4017638.0,68.17999999999999,9.0,212.0,9
4017678.0,69.88,1.0,125.0,4
4049818.0,12.0,1.0,220.0,59
4049872.0,139.01999999999998,2.0,240.0,67
4050058.0,260.0,4.0,89.0,72
4082650.0,160.9,3.0,90.0,25
4109860.0,117.76,2.0,300.0,20
4115426.0,32.83,8.0,2200.0,70
4115820.0,6540.5599999999995,3.0,5.0,5
4121180.0,5.0,1.0,200.0,29
4148158.0,103.89,3.0,300.0,2
4181470.0,,5.0,0.0,8
4185574.0,185.0,3.0,270.0,47
4217976.0,90.0,2.0,2000.0,0
4257574.0,49.99,1.0,50.0,0
4279000.0,137.5,2.0,150.0,9
4279458.0,15.0,1.0,100.0,2
4311892.0,30.0,1.0,145.0,118
4312492.0,190.0,1.0,1000.0,0
4344610.0,49.99,1.0,1000.0,0
4345040.0,,2.0,120.0,10
4372348.0,353.34000000000003,2.0,16.0,16
4377602.0,20.0,1.0,30.0,2
4410222.0,11.75,3.0,50.0,16
4410232.0,10.0,2.0,150.0,146
4410394.0,1680.0,57.0,2567.0,240
4410560.0,6.0,1.0,120.0,5
4426920.0,261.0,6.0,385.0,2
4443504.0,135.0,2.0,89.0,8
4475710.0,69.88,1.0,50.0,4
4476000.0,130.0,2.0,100.0,4
4476172.0,273.52,2.0,225.0,19
4476350.0,100.0,1.0,20.0,0
4508852.0,50.0,1.0,800.0,2
4541172.0,110.0,19.0,490.0,119
4541250.0,18.26,3.0,750.0,122
4541510.0,,2.0,50.0,24
4541766.0,30.0,1.0,15.0,12
4573922.0,15.0,1.0,20.0,2
4574444.0,10.0,1.0,30.0,6
4574492.0,24.0,3.0,350.0,58
4574712.0,10060.5,6.0,103.0,33
4606770.0,14.17,2.0,320.0,157
4607420.0,1556.1000000000001,3.0,35.0,2
4607438.0,1355.0,4.0,600.0,23
4639592.0,,3.0,400.0,155
4639638.0,130.0,1.0,7.0,5
4639888.0,185.0,1.0,32.0,49
4639892.0,8.41,3.0,161.0,65
4639916.0,681.8,2.0,200.0,0
4640220.0,9.42,3.0,94.0,94
4658679.0,,2.0,400.0,0
4672449.0,20.0,1.0,50.0,6
4705403.0,234.75,1.0,24.0,23
4705641.0,50.0,1.0,200.0,59
4708883.0,82.0,3.0,42.0,0
4738351.0,15.0,1.0,22.0,6
4771127.0,180.0,1.0,1.0,1
4792833.0,270.0,3.0,75.0,1
4796167.0,55.0,2.0,400.0,93
4836205.0,696.61,4.0,141.0,61
4869149.0,21.4,1.0,1000.0,8
4869281.0,64.17,5.0,121.0,57
4880249.0,84.06,4.0,140.0,114
4887815.0,369.0,5.0,630.0,163
4891149.0,53.0,6.0,600.0,86
4902077.0,145.0,2.0,250.0,73
4923943.0,25.35,5.0,120.0,41
4935003.0,443.9,4.0,45.0,3
4967556.0,75.0,1.0,6.0,1
4967570.0,439.0,2.0,300.0,0
4967606.0,63.0,2.0,8.0,1
4999976.0,17.91,1.0,15.0,13
5000546.0,900.0,6.0,500.0,46
5000576.0,395.0,1.0,30.0,18
5000624.0,32.08,1.0,115.0,95
5032654.0,2172.55,1.0,10.0,1
5033174.0,12.190000000000001,2.0,30.0,7
5033210.0,171.82999999999998,3.0,90.0,36
5033216.0,12.190000000000001,2.0,30.0,15
5033304.0,13.18,1.0,1000.0,850
5065410.0,147.53,10.0,1000.0,110
5098506.0,100.0,6.0,3600.0,967
5098826.0,8.0,1.0,10.0,8
5131040.0,25.0,2.0,80.0,74
5131638.0,2410.0,6.0,2700.0,5
5163716.0,9.95,1.0,40.0,12
5164220.0,88.65,1.0,10.0,1
5199884.0,1006.31,2.0,84.0,66
5229822.0,2.17,1.0,60.0,38
5263210.0,12.0,2.0,400.0,8
5284358.0,939.0,4.0,433.0,39
5289804.0,6.93,1.0,64.0,64
5327924.0,,1.0,50.0,0
5328132.0,40.54,2.0,18.0,8
5328142.0,81.63,5.0,66.0,20
5360566.0,10.5,1.0,300.0,7
5360696.0,22.63,1.0,50.0,3
5393584.0,17.91,2.0,110.0,27
5400662.0,210.0,2.0,140.0,86
5426190.0,50.0,1.0,27.0,27
5426378.0,30.0,1.0,20.0,6
5426416.0,15.0,1.0,100.0,17
5453726.0,99.0,1.0,40.0,23
5492116.0,482.03999999999996,2.0,100.0,11
5524230.0,7.51,1.0,100.0,43
5525004.0,68.68,2.0,70.0,65
5530194.0,13.18,1.0,16.0,8
5590256.0,17.0,4.0,106000.0,52
