approx_payout_date,country,currency,num_order,num_payouts,payout_type,previous_payouts,sale_duration,sale_duration2,show_map,user_age,venue_address,venue_name,fraud,event_id,cost,availability,quantity_total,quantity_sold
1366174800,,USD,1,0,CHECK,1,10.0,10,1,0,8000 Utopia Parkway,St. John's University Little Theater,False,6080235.0,11.0,3.0,500.0,1
1366923600,US,USD,24,0,ACH,2,17.0,17,1,298,3410 Spicer Rd. SE,Phoenix Inn,False,6115297.0,5.0,1.0,100.0,27
1375354800,US,USD,1,0,ACH,1,112.0,112,1,0,504 Flatbush Avenue,Club Prestige,False,6141439.0,40.0,2.0,800.0,2
1367019000,US,USD,22,20,ACH,30,16.0,16,1,263,402 N Main Ave,Icon Lounge,False,6145679.0,150.0,3.0,100.0,52
1372370400,US,USD,1,0,ACH,1,67.0,76,1,0,13102 Jones-Maltsberger,McAllister Park - Pavilion 3,False,6163307.0,25.0,1.0,500.0,1
1369263600,US,USD,8,0,ACH,1,38.0,38,1,0,2109 W Market St,ETSU Innovation Laboratory,False,6174239.0,250.0,1.0,28.0,8
1369018800,US,USD,7,243,ACH,345,27.0,34,1,454,6111 NORTH RIVER ROAD,Carlucci of Rosemont,False,6210653.0,210.78,3.0,300.0,9
1372894200,CA,CAD,17,16,ACH,31,79.0,79,0,762, 12 Street Northeast,BNI Regional Office ( Parking in Rear - Spots labeled Canada Strategic Financial),False,6210749.0,75.0,2.0,25.0,15
1368144000,US,USD,3,1,ACH,2,24.0,24,1,45,185 Green St,Green Street Studios,False,6210835.0,31.09,2.0,35.0,3
1374235200,US,USD,1,0,ACH,1,70.0,72,1,22,12210 Plum Orchard Drive,PLUM ORCHARD CONFERENCE CENTER AND PARTY HALL,False,6210919.0,505.05,2.0,360.0,2
1369841400,AU,AUD,27,0,ACH,1,40.0,43,1,0,13 South Terrace,Kulcha,False,6234273.0,132.34,4.0,400.0,43
1370820600,GB,GBP,6,0,ACH,2,33.0,36,1,14,,"Midtown Business Centre, Cathedral Quarter Belfast",False,6276329.0,210.85,1.0,20.0,6
1369105200,US,USD,2,8,ACH,12,29.0,29,1,789,3530 N Lincoln Ave,Evolution Wines & Spirits,False,6295309.0,10.0,2.0,70.0,29
1369172700,GB,GBP,15,114,ACH,258,29.0,29,1,166,Swains Lane,,False,6308947.0,31.08,6.0,138.0,30
1370923200,US,USD,66,56,CHECK,72,49.0,49,1,618,100 East Franklin Street,The Great Room at Top of the Hill,False,6309127.0,60.0,2.0,300.0,91
1371769200,GB,GBP,13,1,ACH,5,57.0,57,1,212,297 Kingsland Rd,SAE Institute London,False,6338081.0,18.15,1.0,13.0,12
1371164400,CA,CAD,29,2,ACH,6,47.0,47,1,532,Boarding on the West pier on the  East side,Queens Quay Terminal,False,6381511.0,55.0,1.0,40.0,38
1370836800,GB,GBP,1,0,ACH,2,42.0,42,1,0,1st floor New Zealand House ,The Hub Westminster,False,6387253.0,60.45,1.0,6.0,1
1368500400,US,USD,10,102,ACH,168,14.0,14,1,713,411 Main Street,Starving Artist Cafe,False,6407409.0,7.5,1.0,110.0,102
1369976400,CA,CAD,2,3,ACH,9,9.0,9,1,53,3863 Saint Laurent Boulevard,Le Jubar,False,6448071.0,30.0,1.0,30.0,6
1376955000,US,USD,2,98,ACH,258,99.0,107,1,27,428 Riverside Drive,Clayton Island Tours,False,6472743.0,86.5,14.0,360.0,14
1377041400,US,USD,2,100,ACH,258,100.0,108,1,27,428 Riverside Drive,Clayton Island Tours,False,6472769.0,86.5,14.0,360.0,28
1377819000,US,USD,1,125,ACH,258,109.0,117,1,27,428 Riverside Drive,Clayton Island Tours,False,6472981.0,86.5,14.0,360.0,38
1378337400,US,USD,1,136,ACH,258,115.0,123,1,27,428 Riverside Drive,Clayton Island Tours,False,6473133.0,86.5,14.0,360.0,28
1372276800,ID,GBP,3,0,ACH,4,40.0,45,0,0,,Inner Temple Retreat,False,6506025.0,4157.5,5.0,10.0,4
1369382400,US,USD,9,0,ACH,1,16.0,16,1,0,,"Lewis', Napper Tandy, Conrad's, Limey's Pub, Shamrock, Concannons",False,6534741.0,17.91,1.0,200.0,9
1377234000,,USD,1,0,ACH,1,106.0,106,1,0,,Gaston Country Club,False,6538975.0,,1.0,400.0,1
1369803600,US,USD,13,3,ACH,4,1.0,1,1,0,41 Hudson View Way,The Lodge at Hudson Harbor,False,6567431.0,647.64,14.0,1952.0,29
1370545200,US,USD,31,1,ACH,2,24.0,24,1,852,George Washington Memorial Parkway ,Gravelly Point Park,False,6605645.0,28.0,3.0,220.0,42
1372222800,ES,EUR,3,1,ACH,2,39.0,39,1,28,9 Calle Maestro Arbós,deskmadrid (www.deskmadrid.com),False,6616099.0,191.19,2.0,15.0,4
1371499200,GB,GBP,5,32,ACH,40,30.0,33,1,612,Blythswood Square,Blythswood Square Hotel,False,6627417.0,198.45,2.0,24.0,6
1369112400,US,USD,2,0,ACH,1,1.0,1,1,28,,,True,6669877.0,79.0,1.0,5.0,0
1371610800,GB,GBP,30,6,ACH,9,30.0,30,1,473,35 Gas Street ,The Pickled Piglet,False,6669907.0,10.0,1.0,80.0,40
1372474800,NL,EUR,2,0,ACH,1,38.0,39,1,1,332 Cas Oorthuyskade,"Fit Earth, sport- en lifecoachcentrum",False,6669947.0,31.6,10.0,753.0,7
1372204800,US,USD,28,27,CHECK,41,37.0,37,1,586,7800 Kingery Hwy,Willowbrook Hoiday-Inn,False,6670067.0,125.59,2.0,60.0,28
1381257000,GB,GBP,72,16,ACH,18,57.0,57,1,544,25 Moorgate,Smith & Williamson,False,6702063.0,27.55,1.0,103.0,98
1370080800,US,USD,1,0,ACH,3,8.0,8,1,11,12210 Plum Orchard Drive,Plum Orchard Conference Center,False,6731331.0,65.0,1.0,300.0,2
1369436400,US,USD,9,204,ACH,313,0.0,0,1,589,5175 Westheimer Rd,Prohibition,False,6734807.0,305.0,12.0,1500.0,23
1377813600,CA,CAD,30,0,ACH,1,25.0,25,1,68,4796 Boulevard Bourque,Terrain du centre de conditionnement physique Pro Gym du secteur Rock Forest,False,6796503.0,30.0,1.0,200.0,30
1371589200,CA,CAD,2,4,ACH,15,16.0,16,0,111,,,False,6800555.0,129.62,5.0,130.0,34
1371960000,CA,CAD,5,6,ACH,9,25.0,25,1,1202,128 west hastings,HiVE Vancouver,False,6801115.0,20.0,1.0,100.0,4
1373677200,US,USD,8,145,ACH,223,45.0,45,1,561,,Midwood Park,False,6801163.0,150.0,3.0,50.0,12
1375311600,AU,AUD,21,19,ACH,23,43.0,43,1,654,248 Caroline Springs Boulevard,"The Anglican Church, Caroline Springs",False,6807705.0,136.5,5.0,100.0,28
1378490400,AU,AUD,104,0,ACH,2,83.0,97,1,131,,Salisbury Recreation Precinct,False,6833203.0,46.38,3.0,1500.0,197
1371099600,US,USD,1,0,ACH,3,9.0,9,1,9,,Crossroads Mall,False,6833285.0,209.64,3.0,1500.0,1
1373583600,,EUR,1,0,ACH,1,40.0,40,1,0,Prinzegentstr. 54,Fun Park,False,6835149.0,0.19,1.0,50.0,1
1372000500,AU,AUD,4,0,ACH,1,2.0,2,1,0,1825 Pittwater Rd,Bayview Golf Club,False,6874713.0,116.51,1.0,60.0,8
1375425000,US,USD,1,0,ACH,1,37.0,58,1,0,103 East Jefferson Street,LR'S SPORT BAR,False,6887805.0,10.0,1.0,200.0,10
1372561200,US,USD,7,87,CHECK,149,20.0,20,1,460,920 South 50 West,USU Botanical Center	,False,6947823.0,13.0,2.0,50.0,11
1380582000,US,USD,1,0,ACH,1,113.0,113,1,0,1600 Town Hills East Blvd.,Towne Hills East Country Club,False,6949751.0,100.0,1.0,1.0,1
1376197200,US,USD,2,0,ACH,1,61.0,61,1,0,Address Line 1,Belle Isle Park,False,6964637.0,50.0,3.0,175.0,5
1371798000,US,USD,26,0,ACH,1,9.0,9,1,0,,The Starship,False,6982609.0,30.0,3.0,95.0,57
1371697200,AU,AUD,1,1,ACH,1,0.0,0,1,22,101 Glenhuntly Road,Phoenix Theatre - Elwood College,True,7042601.0,1125.0,5.0,350.0,0
1376800200,GB,GBP,37,409,ACH,461,59.0,59,1,977,MediaCityUK,University of Salford,False,7073289.0,29.67,1.0,120.0,39
1372912200,US,USD,6,25,ACH,41,13.0,13,1,1493,4800 Hollywood Blvd.,Barnsdall Art Park,False,7088751.0,45.0,8.0,760.0,51
1376505000,AU,AUD,22,112,ACH,150,53.0,54,1,585,6 College St,Australian Museum,False,7095985.0,38.0,5.0,40.0,63
1373590800,US,USD,1,3,ACH,4,20.0,20,1,98,1501 W Henderson St,Cleburne Conference Center,False,7096029.0,160.0,3.0,22.0,1
1376263800,AU,AUD,3,51,ACH,68,47.0,49,1,394,253 Flinders Lane,Centre for Adult Education (CAE) Room B441,False,7128397.0,40.37,1.0,18.0,18
1373254200,US,USD,21,9,ACH,15,11.0,11,1,987,394 Broadway,Green Spaces,False,7166037.0,8.46,3.0,110.0,39
1374292800,US,USD,3,1,ACH,3,23.0,23,1,1193,873 Castro Street,Moroccos Restaurant,False,7168221.0,83.95,4.0,80.0,10
1375846200,US,USD,22,0,CHECK,1,31.0,38,1,656,"33 E. 20th Street New York, NY",Moore Brothers Wine Company,False,7193811.0,85.0,3.0,170.0,47
1380686400,US,USD,3,843,ACH,1502,93.0,93,0,734,40 Prospect Street,,False,7206409.0,22.0,6.0,208.0,28
1374814800,US,USD,94,0,CHECK,1,21.0,22,1,2,307 W 5th St,The Madison,False,7226717.0,85.0,3.0,300.0,113
1373673600,US,USD,9,29,ACH,51,5.0,10,1,1546,1200 North Alvarado Street,Machine Project,False,7227137.0,225.0,2.0,18.0,9
1382504400,GB,GBP,39,3,ACH,3,26.0,33,1,67,44-46 Brixton Road,Adulis Restaurant ,False,7259543.0,20.0,2.0,36.0,56
1375158600,US,USD,3,35,ACH,80,22.0,22,1,88,650 Falmouth Road,6 Joy Street,False,7292661.0,32.08,1.0,50.0,6
1377147600,,USD,129,0,CHECK,1,44.0,44,1,503,11301 Domain Drive,Westin Hotel at the Domain,False,7314433.0,45.0,3.0,700.0,265
1375241400,CA,CAD,21,2,ACH,4,21.0,21,1,465,3201 Regional Road 7,Hilton Garden Inn,False,7324879.0,67.53,4.0,300.0,34
1377975600,US,USD,6,27,ACH,30,30.0,31,0,447,2564 Silver Road,Camp Ramblewood,False,7326547.0,828.0,7.0,1460.0,6
1374037200,US,USD,1,0,ACH,0,5.0,5,1,1,Jalan Raya Sukowati,Gedung Kartini,True,7337561.0,75.0,2.0,50.0,0
1376715600,US,USD,1,0,ACH,1,13.0,13,1,18,3400 11th Street Northwest,Meridian Pint / Pizzeria Paradiso Dupont Circle,False,7408539.0,65.0,1.0,40.0,2
1374429600,CA,USD,2,0,ACH,0,1.0,1,0,0,,,True,7457607.0,10.0,1.0,10.0,0
1375311600,CA,CAD,1,183,ACH,235,9.0,9,1,1338,1400 Robson St,Empire Landmark Hotel,False,7488667.0,340.0,1.0,1.0,1
1378175400,NZ,NZD,1,2,ACH,5,42.0,42,1,0,46B Taharoto Road,STUDIO 46,False,7490383.0,280.0,2.0,32.0,1
1377235800,GB,GBP,13,17,ACH,20,23.0,26,1,175,,The Old Victoria Line Carriage,False,7534199.0,156.0,4.0,66.0,36
1375315200,GB,GBP,0,0,,0,3.0,3,1,145,,"Oval, Surrey County Cricket Club, Kennington, London ",True,7550593.0,20.0,1.0,100.0,0
1379961000,US,USD,57,6,ACH,7,49.0,55,1,982,4207 River Place Boulevard,River Place Country Club,False,7586805.0,675.3899999999999,7.0,190.0,75
1380938400,US,USD,1,0,ACH,1,65.0,66,1,0,607 Lake Avenue,Knowledge Bennett Art Gallery,False,7587567.0,17.91,1.0,100.0,2
1375579800,GB,GBP,5,0,ACH,0,4.0,4,0,0,,,True,7593761.0,49.99,1.0,50.0,0
1380074400,US,USD,6,0,CHECK,1,50.0,56,1,0,3110 Westfield Road,Pebble Brook Golf Club,False,7594223.0,4000.0,16.0,559.0,9
1377833400,,AUD,4,1,ACH,2,25.0,25,1,379,Prince Of Wales Dr,West Pymble Bicentennial Club,False,7639899.0,25.0,1.0,40.0,4
1381374000,US,USD,5,0,CHECK,2,66.0,66,1,0,1300 9th Street,"City of St. Cloud, City Hall ",False,7643407.0,40.0,3.0,400.0,120
1376650800,US,USD,2,0,ACH,1,11.0,11,1,0,9055 Maier Road,Friendship Center,False,7652437.0,18.02,1.0,200.0,2
1376542800,US,USD,4,5,ACH,7,9.0,9,1,753,514 S Spring St,The Los Angeles Theatre Center (LATC) ,False,7652577.0,10.0,1.0,65.0,6
1380862800,CA,CAD,3,0,ACH,0,59.0,60,1,0,109A Fourth Ave,Fourth Avenue Baptist Church,False,7652591.0,34.629999999999995,4.0,600.0,6
1377052200,US,USD,3,5,CHECK,15,16.0,16,1,475,N14 W23800 Stone Ridge Drive,Global View Capital Advisors,False,7652829.0,13.18,1.0,20.0,3
1376715600,VN,USD,0,0,,0,1.0,3,1,0,,,True,7656745.0,15.0,1.0,9999.0,0
1377671400,GB,GBP,2,0,ACH,1,22.0,22,1,0,29 Gurney Street,New Marske Institute Club,False,7670651.0,4.0,1.0,60.0,4
1378458000,US,USD,7,111,ACH,160,30.0,30,0,651,303 SE Mizner Blvd,The Funky Biscuit,False,7685045.0,22.0,2.0,206.0,20
1377210600,GB,GBP,26,78,ACH,85,16.0,16,1,931,255 Elland Rd,,False,7687047.0,88.80000000000003,10.0,444.0,54
1378355400,US,USD,2,0,CHECK,1,28.0,28,1,0,2868 Mission Street,Mission Cultural Center for Latino Arts,False,7703011.0,125.0,2.0,200.0,2
1377579600,CA,CAD,10,0,ACH,1,17.0,17,1,48,264 Rue d'Assise,Lab,False,7718541.0,125.0,2.0,60.0,20
1377298800,US,USD,16,0,CHECK,1,9.0,13,0,843,,"Sonoma, CA",False,7734527.0,45.0,1.0,24.0,22
1380243600,US,USD,22,12,ACH,17,46.0,46,1,913,,Eye of the Day Garden Design Center and Historic Casa del Herrero in Montecito ,False,7750979.0,155.77999999999997,3.0,35.0,22
1379136600,CA,CAD,2,18,ACH,53,26.0,26,1,1,1747 Summer St,Museum of Natural History Theatre,False,7780913.0,20.0,4.0,280.0,2
1379046600,CA,CAD,2,0,ACH,1,30.0,30,1,0,421 12 Avenue Southeast,Cowboys Nightclub,False,7783559.0,20.0,1.0,100.0,3
1378872000,AU,AUD,33,0,ACH,1,22.0,22,1,541,69 George Street,The Roxy,False,7791253.0,30.0,3.0,250.0,46
1377482400,ES,EUR,6,0,ACH,1,10.0,10,1,336,132 Carrer Marina,Espacio Elsa ,False,7807151.0,17.3,2.0,74.0,15
1380240000,US,USD,2,0,ACH,2,41.0,41,1,0,10914 S La Cienega Blvd,Sanctuary LAX,False,7816283.0,250.0,2.0,11.0,2
1377838800,US,USD,10,1,ACH,2,13.0,13,1,859,530 Jackson Street,Purple Onion at Kells,False,7818065.0,25.0,2.0,60.0,14
1380085200,US,USD,47,203,ACH,219,37.0,37,1,1210,661 Northwest 53rd Street,Embassy Suites Boca Raton,False,7845433.0,30.0,3.0,300.0,119
1377174600,US,USD,17,0,ACH,21,3.0,3,1,0,1015 N America Way,World Resort Bimini Super Fast Casino Cruise,False,7849017.0,29.0,1.0,10.0,100
1378261800,US,USD,8,0,ACH,1,10.0,16,0,1288,,"At the home of Christine Hughes & Abe Ostrovsky - Once the ticket is purchased, the address will be sent to you.",False,7849719.0,1440.0,3.0,240.0,11
1379133000,CA,CAD,1,0,ACH,1,26.0,26,0,630,,The Mansion - Address sent to ticket holders,False,7850843.0,16.4,1.0,100.0,3
1379571300,US,USD,80,3,ACH,18,30.0,30,1,128,3911 Kansas St,Sunset Temple Room,False,7867251.0,15.0,1.0,140.0,140
1377061200,PK,USD,1,0,ACH,0,1.0,1,0,0,,Awan House (Personal Venue),True,7872005.0,650.0,2.0,3.0,0
1380924000,US,USD,5,0,ACH,1,45.0,45,1,2,16805 64th Street East,Puyallup Washington,False,7882245.0,35.0,1.0,1000.0,6
1379044800,US,USD,3,0,CHECK,1,13.0,21,1,501,12 Via De Luna Drive,Hilton Gulf Front Hotel,False,7907489.0,32.24,1.0,75.0,5
1378870200,US,USD,7,2,ACH,3,18.0,18,1,166,4626 Cleveland Heights Blvd,Haka Fitness,False,7911017.0,408.04,4.0,60.0,7
1380164400,US,USD,30,0,ACH,0,33.0,33,1,0,"12955 Old Meridian St  Carmel, IN 46032",Performers Edge Dance Theatre,True,7914607.0,33.0,3.0,128.0,0
1379061000,,USD,7,20,CHECK,31,20.0,20,1,541,170 S Market St,Pagoda/Fairmont Hotel,False,7917735.0,8.0,1.0,50.0,16
1380225600,US,USD,2,0,CHECK,1,31.0,31,1,32,6101 Masonic Dr,Christian Worship Center,False,7947213.0,35.0,2.0,2000.0,2
1379372400,US,USD,3,1,CHECK,2,20.0,20,1,1592,6160 Kempsville Circle,"Clark Nexsen, PC",False,7973479.0,632.91,7.0,330.0,36
1380758400,US,USD,7,19,CHECK,24,36.0,36,1,604,3131 Campus Drive,Crowne Plaza,False,7978601.0,561.1800000000002,3.0,30.0,11
1380175200,GB,GBP,2,0,ACH,1,29.0,29,1,216,,Hay Studio,False,7980539.0,35.0,1.0,30.0,3
1379304000,CA,CAD,10,89,ACH,104,19.0,19,1,1141,Highway 52 West,Ron Loeppky Residence,False,7983639.0,22.63,1.0,50.0,26
1377828000,VN,USD,5,0,,0,0.0,0,1,9,12873 Stage Coach Drive,General Admission - ALL SESSIONS PASS,True,7988353.0,40.0,1.0,30.0,0
1377943200,GB,GBP,6,0,ACH,0,0.0,0,1,46,55 New Oxford St,55 CLUB RUNWAY,True,8003883.0,540.0,2.0,115.0,0
1378184400,US,USD,6,0,,0,0.0,0,1,0,,,True,8010489.0,40.0,1.0,30.0,0
1378494000,,USD,8,0,,0,4.0,4,1,0,,,True,8056095.0,10.0,1.0,25.0,0
1380247200,US,EUR,36,1,ACH,2,23.0,23,1,338,24 Rue Pasteur,EPITECH,False,8063915.0,50.2,2.0,600.0,66
1379815200,,CAD,18,79,ACH,87,17.0,18,1,2156,101 College Street,MaRS Discovery District (CR-2),False,8069409.0,13.18,1.0,40.0,28
1378539000,AR,USD,2,0,ACH,0,2.0,2,1,15,,Planetario disco bar,True,8078303.0,95.0,1.0,15.0,0
1382072400,MA,USD,0,0,,0,,40,1,2,,,True,,,,0.0,0
1380934800,US,USD,35,0,ACH,1,15.0,18,1,0,6320 Sinatra Pkwy,Unitrade Stadium,False,8242323.0,407.82,9.0,9005.0,46
1380684600,US,USD,1,0,ACH,11,15.0,15,1,8,,,False,8266065.0,855.0,3.0,300.0,1
1380517200,US,USD,1,0,,0,10.0,10,1,0,,,True,8307949.0,200.0,1.0,20.0,0
1379739600,US,USD,0,0,,0,1.0,1,1,0,,,True,8308179.0,200.0,1.0,20.0,0
1380349800,AU,AUD,4,0,ACH,0,5.0,5,1,0,North Road,PARTY,True,8347891.0,125.0,2.0,40.0,0
1380952800,DE,EUR,1,0,ACH,0,6.0,6,1,0,301 Pfaffenwiese,Jahrhunderthalle Frankfurt,True,8440643.0,2293.85,11.0,25.0,0
1380949200,US,USD,10,0,ACH,0,1.0,1,1,24,,,True,8520149.0,30.0,1.0,20.0,0
1279267200,US,USD,13,0,CHECK,6,4.0,5,1,217,17011 NE 19TH AVE,JULIUS LITTMAN THEATHER CENTER,True,751295.0,138.0,5.0,800.0,30
1315699200,US,USD,1216,2,ACH,4,285.0,341,1,0,Marinship Way,Festival Location,False,903837.0,85.0,9.0,38600.0,6128
1301272200,US,USD,38,0,CHECK,1,152.0,154,1,0," No.32 The Bund, 32 Zhongshan ","The Peninsula Hotel, Shanghai",False,968745.0,2767.8100000000004,8.0,1600.0,340
1299103200,US,USD,6,4,CHECK,9,95.0,95,1,31,4605 Angelo Drive,Stacey McGrath's Studio,False,1067027.0,33.03,1.0,12.0,6
1345821300,US,USD,222,372,ACH,754,636.0,636,1,136,1354 Commonwealth Avenue,Boston Wine School,False,1067669.0,111.42,2.0,512.0,338
1296518400,US,USD,6,5,CHECK,36,52.0,52,1,220,1833 E. Street,Fresno Unified School District Center For Professional Development,False,1099867.0,93.51,1.0,50.0,33
1295290800,US,USD,5,10,CHECK,67,26.0,26,0,507,The webinar format allows you to train multiple staff for one low fee!,Webinar:,False,1132385.0,767.63,4.0,125.0,7
1296504000,US,USD,1,12,CHECK,100,39.0,39,1,310,1459 Michigan Street NE,Rental Property Owners Association,False,1132493.0,90.54,4.0,114.0,1
1297828800,US,USD,3,14,CHECK,100,55.0,55,1,310,1459 Michigan Street NE,Rental Property Owners Association,False,1132517.0,45.27,2.0,60.0,3
1300849200,US,USD,1,19,CHECK,100,90.0,90,1,310,1459 Michigan Street NE,Rental Property Owners Association,False,1132803.0,45.27,2.0,60.0,1
1296005400,US,USD,8,7,CHECK,20,17.0,17,1,494,288 Prairie Star Rd,Prairie Star,False,1165339.0,20.27,2.0,35.0,14
1300748400,AU,AUD,5,1,ACH,3,70.0,72,1,0,"Suite 101, 12 Yarra St",SXY Building,False,1165525.0,910.1,2.0,85.0,12
1302505200,US,USD,45,0,ACH,1,90.0,92,1,0,200 Seaport Boulevard ,,False,1165627.0,1265.0,9.0,396.0,60
1301616000,US,USD,4,8,CHECK,13,73.0,73,1,408,3764 84th Avenue,The Barn,False,1197949.0,30.0,1.0,20.0,17
1302239700,US,USD,8,2,CHECK,8,80.0,80,1,222,11450 Glade Drive,Walker Nature Center,False,1197985.0,15.0,1.0,44.0,15
1297630800,US,USD,3,6,ACH,111,27.0,27,1,506,Mexican Restaurant,,False,1198605.0,12.0,2.0,40.0,7
1297144800,US,USD,5,9,CHECK,95,21.0,21,1,232,728 Montana Avenue,Andrew's Cheese Shop,False,1198697.0,49.39,1.0,7.0,7
1298070000,US,USD,3,1,ACH,5,23.0,23,1,142,1119 Locust St.,More Than Just Ice Cream,False,1231295.0,32.0,1.0,48.0,8
1301373000,US,USD,49,0,CHECK,1,50.0,51,0,0,1 Normal Ave,Memorial Auditorum,False,1263743.0,15.0,1.0,900.0,89
1299040200,US,USD,1,1,CHECK,9,24.0,24,1,552,244 West 1360 North,Jennifer's House,False,1263925.0,12.2,4.0,80.0,1
1319513400,CA,CAD,147,3,ACH,18,254.0,254,0,19,SFU Woodward's,Djavad Mowafaghian Cinema,False,1291921.0,60.0,2.0,700.0,240
1303667700,CA,CAD,53,8,ACH,51,56.0,56,0,238,,www.bcphysio.org,False,1296313.0,221.64,4.0,250.0,53
1304204400,US,USD,5,1,CHECK,2,41.0,76,0,631,55 S. Atlantic,Spare Room Seattle Studio,False,1296921.0,92.57,1.0,6.0,5
1304031600,US,USD,9,1,CHECK,2,66.0,66,0,621,2313 Red River Street,RGK Center at the LBJ School at UT,False,1324817.0,4.27,2.0,300.0,260
1298545200,US,USD,6,0,CHECK,4,1.0,2,1,0,375 Luckie Street NW,Luckie Food Lounge ,False,1329195.0,3260.0,6.0,6900.0,8
1307736000,US,USD,37,0,ACH,1,107.0,107,1,0,363 W. Los Angeles Avenue,Cafe Firenze: Italian Restaurant & Martini Lounge,False,1329311.0,69.88,4.0,650.0,103
1302235200,US,USD,110,0,CHECK,2,36.0,36,1,0,360 Creekside Drive,Cotillion Banquets,False,1362177.0,60.43,2.0,450.0,239
1303007400,US,USD,34,30,CHECK,103,39.0,45,1,515,5 Blossom Street @ Cambridge Street ,Holiday Inn @ Boston Beacon Hill,False,1362481.0,17.91,7.0,450.0,76
1309469400,CA,CAD,15,4,ACH,26,112.0,112,1,253,17798 62 Avenue,,False,1394819.0,135.21,3.0,75.0,50
1304380800,US,USD,41,0,CHECK,1,29.0,49,1,0,3535 Forest Rd.,The James B. Henry Center for Executive Development,False,1412085.0,41.54,1.0,114.0,114
1303063200,US,USD,13,23,CHECK,34,29.0,29,1,405,901 South Bond Street,RTKL,False,1427817.0,78.34,2.0,150.0,24
1302755400,US,USD,4,0,CHECK,1,17.0,19,0,0, 911 Partners Way,"EB1-2 Conference Rooms, NCSU Centennial Campus",False,1460619.0,50.25,2.0,200.0,13
1302841800,US,USD,2,0,CHECK,1,18.0,18,0,0,25 NE 2nd Street,"New World School of the Arts, Studio 5902",False,1460819.0,,1.0,200.0,2
1303704000,US,USD,92,1,ACH,21,22.0,22,1,252,"5883, Rue Ferrari",PaymentOne,False,1493545.0,80.0,3.0,165.0,165
1305003600,GB,GBP,10,0,ACH,149,35.0,36,1,1,130 Hoxton Street,,False,1493657.0,26.0,3.0,95.0,19
1309329900,US,USD,2,15,CHECK,93,43.0,43,1,358,5339 County Road 579,,False,1591209.0,13.19,1.0,20.0,1
1304658000,CM,EUR,16,0,ACH,0,10.0,10,0,0,Prenzlauer Allee 80,Leipzig,True,1591263.0,150.0,1.0,100.0,0
1323145800,US,USD,71,3,ACH,5,29.0,36,1,879,20 E. Chestnut Street,Le Bar (at Sofitel Chicago Water Tower),False,1624213.0,30.0,2.0,98.0,101
1319151600,US,USD,80,23,ACH,111,169.0,170,0,38,Valley Ridge Road,The Leatherneck,False,1624251.0,20.0,2.0,6200.0,147
1319162400,US,USD,2000,23,ACH,111,170.0,170,0,38,,The Leatherneck,False,1624255.0,500.0,14.0,48800.0,9220
1309320000,US,USD,46,1,CHECK,4,51.0,56,1,107,Check to see if you have won by visiting,Online!,False,1624401.0,46.51,1.0,300.0,66
1307505600,US,USD,8,2,CHECK,7,19.0,19,1,91,17 W. 350 22nd Street,Holiday Inn Oakbrook Terrace,False,1624619.0,65.0,2.0,200.0,11
1338334200,US,USD,42,0,CHECK,5,281.0,281,1,144,400 North High Street,Columbus Convention Center,False,1656735.0,16241.8,46.0,46.0,42
1318536000,NL,EUR,2,0,ACH,1,154.0,154,1,0,WTC ,Almere Stad,False,1656849.0,140.0,3.0,350.0,2
1316062800,US,USD,65,1,ACH,2,46.0,47,1,95,543 Columbia Road,,False,1689375.0,155.0,4.0,350.0,131
1309327200,US,USD,57,1,ACH,3,19.0,19,1,40,3687 Sagunto st.,Maverick Saloon,False,1689521.0,40.0,1.0,122.0,122
1306629900,US,USD,1,0,ACH,0,0.0,0,0,123,400 Fifth Avenue,The Setai,True,1722347.0,500.0,2.0,35.0,3
1306710000,RU,GBP,2,0,ACH,0,1.0,1,0,0,,,True,1722861.0,,1.0,300.0,2
1372381200,US,USD,2,1,CHECK,1,761.0,761,1,70,140 East Walton Place,The Drake Hotel ( Erie Room ),False,1722883.0,164.38,1.0,200.0,1
1313551800,US,USD,4,4,ACH,20,71.0,71,0,290,,,False,1754909.0,54.68,3.0,110.0,6
1309755600,GB,GBP,14,3,ACH,72,26.0,27,0,243,The Human Rights Action Centre,,False,1755389.0,5.0,1.0,200.0,29
1316133000,US,USD,101,0,CHECK,1,81.0,93,0,231,"1150 First Ave., Suite 700",Arcadia University's King of Prussia Campus,False,1787939.0,427.01,3.0,400.0,104
1309320000,US,USD,48,23,ACH,52,5.0,6,0,316,2301 M St NW (23rd & M),West End Cinema,False,1821757.0,15.0,2.0,105.0,77
1316750400,US,USD,6,4,ACH,16,73.0,73,1,454,240 West 54th Street,Iguana NYC,False,1886893.0,20.0,1.0,75.0,19
1311750000,US,USD,10,0,ACH,1,7.0,7,1,0,1055 First Avenue,Bristol Hotel Starlight Rooftop,False,1918835.0,60.0,1.0,35.0,11
1319661000,US,USD,17,11,CHECK,20,57.0,99,1,499,885 Arapahoe Avenue,Highland City Club,False,1919385.0,17.91,1.0,20.0,21
1313481600,US,USD,1,0,CHECK,1,27.0,27,0,0,3263 S. Broadway,Gothic Theatre,False,1919557.0,15.0,1.0,500.0,2
1311832800,US,USD,26,0,ACH,1,8.0,8,0,0,48 West 21st,Taj II,False,1919569.0,10.0,1.0,500.0,35
1313177400,US,USD,35,2,ACH,21,15.0,15,0,65,2000 Century Blvd NE,Atlanta Marriot Century Center,False,1951619.0,27.36,1.0,500.0,39
